customer_id,recency_z,frequency_z,monetary_z,payment_entropy
5763963,0.08145142040582644,2.164087310932544,1.8919272613417297,0.9709505944546688
5901440,2.5119194011054975,-1.0443752415217125,-1.2834837753194481,0.0
5961261,-0.008092136777845671,1.36197167281898,0.012033166545906228,1.5
6025470,1.1559741066098916,-1.0443752415217125,-1.2094435618786665,0.0
6061349,-0.167991346034403,0.5598560347054158,1.9156967149155912,0.9182958340544894
6081270,1.450188651641957,-1.0443752415217125,-1.075687849896479,0.0
6150721,-0.9866752974279765,2.164087310932544,0.5942388468021425,0.9709505944546688
6184558,2.3392282551084156,-1.0443752415217125,-0.9346588719140383,0.0
6186471,0.34368612358658046,-1.0443752415217125,-1.309132836960791,0.0
6245778,0.6251087318781213,0.5598560347054158,0.9537751812753412,1.584962500721156
6247821,-1.1593664434250583,0.5598560347054158,-0.5218922704614573,0.9182958340544894
6291143,-0.4494139543259439,-0.24225960340814837,-0.36373667735482434,1.0
6319646,-0.48778976454751766,0.5598560347054158,-0.7835021920773121,1.584962500721156
6335221,-0.5773333217311898,-0.24225960340814837,-0.200666084270492,1.0
6344345,-0.8971317402443044,0.5598560347054158,0.24982693625081895,1.584962500721156
6390687,-0.014488105148107965,-0.24225960340814837,-0.7924157371675102,1.0
6398761,-0.8395680249119438,1.36197167281898,1.6738226780082892,0.8112781244591328
6459100,-0.8139841514308946,0.5598560347054158,-1.0883489365373697,1.584962500721156
6579892,-1.261701937349255,1.36197167281898,1.559452613206552,2.0
6617417,-0.4110381441043701,-1.0443752415217125,-0.268261927194195,0.0
6622751,1.8723225640792682,-1.0443752415217125,-0.910965303137932,0.0
6637282,-0.2639308715883374,1.36197167281898,0.37541043924395767,1.0
6668498,-1.0698228862413863,-0.24225960340814837,-0.7539363074133607,1.0
6724509,-1.2041382220168946,0.5598560347054158,0.04238124835595231,1.584962500721156
6756256,-0.4238300808448947,0.5598560347054158,-0.16216330534780243,0.9182958340544894
6812439,-0.6093131635825012,0.5598560347054158,-0.3951880073783918,1.584962500721156
6853981,0.7018603523212689,-1.0443752415217125,-0.5772648236543974,0.0
6856445,1.6356717343795637,-0.24225960340814837,0.4072587051327075,0.0
6867315,0.7210482574320557,-0.24225960340814837,-0.3786100977148928,0.0
6959437,-1.127386601573747,0.5598560347054158,0.396086127986251,1.584962500721156
6982488,-1.3192656526816158,0.5598560347054158,0.9608266301744632,0.9182958340544894
6992801,-0.23195102973702594,-1.0443752415217125,-0.20514912463019863,0.0
7076456,1.5845039874174653,-0.24225960340814837,0.8559188159236176,1.0
7228206,-0.3598703971422718,1.36197167281898,2.074371827022243,0.8112781244591328
7288562,-1.0058632025387635,0.5598560347054158,0.011653742557128912,0.0
7333934,-0.08484375722099319,0.5598560347054158,-0.19938188000078433,0.9182958340544894
7378768,1.2007458852017276,-0.24225960340814837,-0.4635952339088646,0.0
7522036,1.578108019047203,-1.0443752415217125,-1.2547059250937265,0.0
7551173,0.5163772695836624,-1.0443752415217125,-1.3021455982751542,0.0
7591711,0.7210482574320557,1.36197167281898,0.3572622979961346,1.5
7687234,1.6548596394903503,-1.0443752415217125,-1.2331079441940975,0.0
7728406,-0.48139379617725536,2.164087310932544,1.6807748929411155,1.370950594454669
8025622,-0.647688973804075,0.5598560347054158,0.06029006062623899,0.9182958340544894
8073518,1.910698374300842,-1.0443752415217125,-0.43829057250348874,0.0
8138417,1.7380072283037602,-1.0443752415217125,-0.9214023814753742,0.0
8164639,-0.20636715625597676,-0.24225960340814837,-0.2469791600698581,1.0
8228843,0.4588135542513017,0.5598560347054158,0.48552511807925436,1.584962500721156
8241122,-0.6412930054338127,1.36197167281898,-0.8169907370560067,1.5
8351747,1.271101537274613,0.5598560347054158,-0.4375842601551495,0.9182958340544894
8361353,0.09424335714635101,-0.24225960340814837,-0.18090685039339913,0.0
8375298,1.360645094458285,-0.24225960340814837,0.12684686554990582,1.0
8383197,-1.1977422536466322,-0.24225960340814837,-0.2634870222277365,1.0
8384106,0.9257192452804491,-1.0443752415217125,-0.7740632906949607,0.0
8395343,1.8083628803766454,0.5598560347054158,0.8955773786890441,0.9182958340544894
8395610,-0.02728004188863255,-0.24225960340814837,-0.892507785406952,1.0
8513589,-0.08484375722099319,-0.24225960340814837,-0.6557997520391555,0.0
8536503,-0.3662663655125341,-0.24225960340814837,1.3918289322568933,1.0
8628482,-1.0954067597224355,-0.24225960340814837,0.21779771430588304,1.0
8632679,1.2199337903125147,-1.0443752415217125,-1.0398118524345552,0.0
8651281,-0.39185023899358323,1.36197167281898,1.3478507733115406,0.8112781244591328
8733344,-0.8779438351335176,-0.24225960340814837,1.7483882477412243,1.0
8791577,-1.1849503169061075,4.570434225273237,2.658941610593168,1.2987949406953987
8817168,1.5972959241579898,-1.0443752415217125,-1.0145480520741246,0.0
8881320,-1.280889842460042,-0.24225960340814837,-1.1507904505058368,1.0
8886587,-0.538957511509616,-1.0443752415217125,-1.0090493228829218,0.0
8955057,-0.5517494482501406,0.5598560347054158,0.2806361641395325,0.9182958340544894
9048817,0.1198272306274002,-1.0443752415217125,-0.32156807897133277,0.0
9097480,-1.300077747570829,-0.24225960340814837,0.08704237048110346,1.0
9105829,0.8937394034291377,-0.24225960340814837,-0.905951069193937,1.0
9107360,-0.5709373533609274,0.5598560347054158,0.6772042799173922,0.9182958340544894
9195970,2.5119194011054975,-1.0443752415217125,-1.2331079441940975,0.0
9246851,1.9810540263737273,-0.24225960340814837,1.4509198405398498,1.0
9274874,-0.865151898392993,2.9662029490461084,1.9619339059172018,1.584962500721156
9278983,-1.0762188546116487,2.164087310932544,1.621438818388487,1.5219280948873626
9314637,0.7146522890617935,-0.24225960340814837,0.28201960237553597,0.0
9347990,-1.2105341903871567,-0.24225960340814837,1.2658660052749768,1.0
9401406,-0.9674873923171896,0.5598560347054158,0.3893440555702859,1.584962500721156
9419030,-0.04646794699941943,-1.0443752415217125,-0.484778767066906,0.0
9423628,2.3967919704407765,-1.0443752415217125,-0.9185596202056122,0.0
9450435,-0.21276312462623906,0.5598560347054158,1.4206534808196947,1.584962500721156
9551011,1.360645094458285,-1.0443752415217125,-0.33596284137632865,0.0
9573071,-0.6157091319527636,1.36197167281898,0.17747370023706266,1.0
9641623,-0.3470784604017472,-1.0443752415217125,-0.9653280047915112,0.0
9650263,-0.5517494482501406,-0.24225960340814837,-0.9421247685547478,1.0
9738801,0.2797264398839575,1.36197167281898,1.3641660048289628,0.8112781244591328
9796585,-1.280889842460042,-0.24225960340814837,-0.258034991373614,1.0
9981089,0.6442966369889083,-0.24225960340814837,0.5323168518336933,1.0
9987182,-1.1401785383142715,1.36197167281898,1.6458386995129326,1.5
10019218,-0.2639308715883374,1.36197167281898,0.46738865141570113,2.0
10038382,0.5931288900268099,-0.24225960340814837,0.8836634654414381,1.0
10048910,-1.0570309495008618,2.164087310932544,1.3780587601103462,1.9219280948873625
10088428,-1.10819869646296,-1.0443752415217125,0.251175350734012,0.0
10210309,-0.5773333217311898,-1.0443752415217125,-1.120786768931758,0.0
10225164,-0.4238300808448947,-0.24225960340814837,-0.6708132674104651,0.0
10240052,-0.9227156137253536,-0.24225960340814837,-0.5128736541128284,1.0
10418604,0.05586754692477726,0.5598560347054158,-0.16533879226926138,0.0
10508763,0.017491736703203503,-0.24225960340814837,0.2678816808244815,1.0
10524732,1.667651576230875,0.5598560347054158,0.7821296060446428,1.584962500721156
10541231,-1.2233261271276814,-0.24225960340814837,-0.6370386951171537,1.0
10562528,-1.1977422536466322,3.7683185871596727,0.9897504127035606,1.556656707462823
10605484,0.7146522890617935,-0.24225960340814837,0.08795882534630402,1.0
10608845,1.2647055689043507,-1.0443752415217125,-1.1817222615293863,0.0
10663246,-0.32149458692069804,-0.24225960340814837,-0.025739950859904007,1.0
10683250,0.35647806032710505,-0.24225960340814837,0.23446318335140726,1.0
10686446,0.10063932551661331,-1.0443752415217125,-0.9648493468364382,0.0
10694081,-1.1529704750547962,-1.0443752415217125,-1.1420578614718249,0.0
10700664,0.35647806032710505,0.5598560347054158,2.4549574369343765,0.9182958340544894
10729474,2.0130338682250386,-0.24225960340814837,-0.24767379783392712,1.0
10745302,0.9257192452804491,-1.0443752415217125,-1.2789540366226608,0.0
10769994,0.7977998778752032,-0.24225960340814837,-0.5125526030454015,0.0
10789681,-0.2447429664775505,-1.0443752415217125,-0.20514912463019863,0.0
10796846,2.2624766346652683,-1.0443752415217125,-1.1262154506173403,0.0
10797688,0.3948538705486788,-1.0443752415217125,-1.2727022967460386,0.0
10830043,1.7699870701550717,-1.0443752415217125,-0.5772648236543974,0.0
10855630,-0.4238300808448947,-0.24225960340814837,0.43262757675156904,1.0
10857389,-1.0826148229819108,1.36197167281898,2.5108086480823895,1.0
10945990,-1.2361180638682059,-0.24225960340814837,-0.5739200552610225,1.0
10951674,0.04947157855451497,-0.24225960340814837,-0.10847189228975229,1.0
11047835,-0.8971317402443044,1.36197167281898,0.30151032081441737,1.5
11063505,-1.2744938740897798,-0.24225960340814837,-0.4238841355142228,1.0
11071601,-0.6093131635825012,-0.24225960340814837,-1.2351042981042795,0.0
11082181,0.3181022501055313,-1.0443752415217125,-0.38325658225438064,0.0
11143197,-0.3790583022530587,1.36197167281898,0.8490424857885468,0.8112781244591328
11202130,-0.6540849421743373,1.36197167281898,2.2620057454108013,2.0
11228463,-0.23195102973702594,-1.0443752415217125,-1.1918849871364818,0.0
11254582,-0.05286391536968172,0.5598560347054158,-0.2502538809576126,1.584962500721156
11387110,0.5547530798052361,-1.0443752415217125,-0.551534039923164,0.0
11389698,1.7188193231929734,0.5598560347054158,-1.0576039188621413,0.9182958340544894
11446157,-0.09123972559125548,2.164087310932544,1.0629850798297076,0.0
11470681,0.2157667561813346,-1.0443752415217125,-1.0141978145460224,0.0
11478478,-1.1465745066845339,2.9662029490461084,1.0465764516381244,1.584962500721156
11493300,1.360645094458285,-1.0443752415217125,-0.042673935343639835,0.0
11493380,-1.2361180638682059,1.36197167281898,0.36397518395142464,1.5
11503405,1.7380072283037602,-1.0443752415217125,-1.0227436102317133,0.0
11540364,0.9385111820209737,-1.0443752415217125,-1.100478829593972,0.0
11562458,0.791403909504941,-0.24225960340814837,-1.0742985743683409,0.0
11616535,-0.4558099226962062,1.36197167281898,1.7698578082138816,1.0
11636968,-1.0122591709090256,-0.24225960340814837,0.5882147613187867,1.0
11705793,-0.020884073518370256,-0.24225960340814837,-0.844548593225506,1.0
11775073,-0.7116486575066979,-1.0443752415217125,-1.0898783070767486,0.0
11928321,0.6123167951375967,-0.24225960340814837,-1.1132741739539682,1.0
12059049,-0.647688973804075,1.36197167281898,2.409012110539518,2.0
12077371,1.0216587708343836,1.36197167281898,3.0702080279670447,1.0
12088552,2.147349204000547,-0.24225960340814837,-0.7471416993681802,1.0
12090436,-1.0890107913521732,-1.0443752415217125,-0.7104368064230814,0.0
12141418,0.9129273085399245,-1.0443752415217125,-1.0382357835580958,0.0
12184293,1.4949604302337933,-1.0443752415217125,-0.3400255967023128,0.0
12272282,-1.1401785383142715,2.164087310932544,4.457072754453559,1.9219280948873625
12277039,-0.5709373533609274,1.36197167281898,-0.7518932551660985,1.5
12302179,1.5717120506769406,-1.0443752415217125,-0.1962647660006758,0.0
12305040,-1.0698228862413863,0.5598560347054158,1.0806954241674032,1.584962500721156
12338529,-1.261701937349255,0.5598560347054158,0.5490873921376482,0.9182958340544894
12402437,0.18378691433002312,-0.24225960340814837,0.4006333785594433,1.0
12415659,-0.583729290101452,-1.0443752415217125,-1.1376682177862785,0.0
12455156,-0.23195102973702594,0.5598560347054158,0.17182320145034907,1.584962500721156
12469338,0.10063932551661331,-0.24225960340814837,0.13946709114585099,0.0
12500465,1.0408466759451704,-0.24225960340814837,0.01447315465835068,1.0
12507907,1.6100878608985145,-0.24225960340814837,1.0647946403915685,1.0
12574626,-1.261701937349255,0.5598560347054158,0.8792271234188117,0.9182958340544894
12622901,0.1965788510705477,-0.24225960340814837,1.6728945485588187,1.0
12655794,1.533336240455367,-1.0443752415217125,-0.5958215753516729,0.0
12695670,1.8083628803766454,-0.24225960340814837,-1.0455499106032944,1.0
12755730,-0.07844778885073089,0.5598560347054158,-0.5101126149329569,0.0
12769552,-0.538957511509616,-1.0443752415217125,-1.308006239578729,0.0
12778027,0.772216004394154,-0.24225960340814837,-1.2080717982269333,1.0
12799092,-1.0762188546116487,0.5598560347054158,0.6221469404997438,1.584962500721156
12814732,-1.261701937349255,-0.24225960340814837,-0.4525394026051086,1.0
12832151,-1.0570309495008618,3.7683185871596727,3.8244678939034324,0.9852281360342515
12851610,-1.063426917871124,2.164087310932544,2.7610008262821166,1.5219280948873626
12867472,-0.09763569396151778,-0.24225960340814837,-0.5513881076197881,1.0
12967305,1.6740475446011371,0.5598560347054158,0.8493518622717035,0.9182958340544894
12988801,0.3884579021784165,-0.24225960340814837,-0.13028585299837728,1.0
13071673,-0.5325615431393537,-0.24225960340814837,0.4711653794270688,1.0
13122744,1.1495781382396293,-1.0443752415217125,-0.8696781358668307,0.0
13130974,0.5227732379539246,-1.0443752415217125,-0.8682888603386925,0.0
13164195,-0.9674873923171896,1.36197167281898,1.0541474195372647,2.0
13189939,-1.1977422536466322,1.36197167281898,1.1693580544064464,2.0
13197985,-0.8331720565416815,-1.0443752415217125,-0.49466713994365485,0.0
13251137,-0.865151898392993,2.164087310932544,2.6274319076482504,1.9219280948873625
13265605,2.057805646816875,-1.0443752415217125,-1.1918849871364818,0.0
13284996,2.3136443816273666,-1.0443752415217125,-0.42963386826723216,0.0
13383642,-0.602917195212239,0.5598560347054158,0.05441190744625885,1.584962500721156
13415362,2.083389520297924,-1.0443752415217125,0.12074689526879429,0.0
13424885,1.5461281771958915,-1.0443752415217125,-0.910965303137932,0.0
13455530,0.3884579021784165,0.5598560347054158,-0.606568030172272,1.584962500721156
13461704,0.9321152136507114,-1.0443752415217125,-0.87455811209172,0.0
13462905,-0.602917195212239,-1.0443752415217125,-0.8804070788110249,0.0
13465850,0.37566596543789194,0.5598560347054158,0.9143676220717212,1.584962500721156
13492411,-0.0720518204804686,-0.24225960340814837,0.7889884243033086,1.0
13494314,-0.5645413849906652,-0.24225960340814837,-0.12863389932416247,1.0
13567338,1.2327257270530392,-1.0443752415217125,-1.0104852967481404,0.0
13581527,-0.3726623338827964,0.5598560347054158,-0.1583457162914897,0.9182958340544894
13585482,-1.0826148229819108,0.5598560347054158,0.8299662150912529,0.9182958340544894
13604883,-0.8075881830606323,3.7683185871596727,1.8823599395324075,1.3787834934861756
13651980,-0.07844778885073089,-0.24225960340814837,-1.0375002847490813,1.0
13760839,-0.3790583022530587,2.164087310932544,3.9837559216842617,1.5219280948873626
13796199,0.43962564914051483,0.5598560347054158,0.017858784096670972,0.9182958340544894
13871547,0.1262231989976625,-0.24225960340814837,-0.04643898877073744,1.0
13963450,0.7530280992833672,-1.0443752415217125,-0.9736286342075305,0.0
14006996,0.08784738877608872,-0.24225960340814837,-0.6879282079503872,1.0
14161586,-0.9930712657982388,-0.24225960340814837,-0.9783393289605037,1.0
14207332,-0.39824620736384553,-0.24225960340814837,-1.164046940944501,1.0
14255231,-0.4174341124746324,-0.24225960340814837,-0.4959980425504429,1.0
14272050,0.7466321309131049,-0.24225960340814837,-0.7155969726704521,0.0
14275043,-0.0720518204804686,-1.0443752415217125,-0.3119832452856057,0.0
14294171,-1.261701937349255,-1.0443752415217125,-0.06701544354673512,0.0
14330483,-0.7628164044687963,-0.24225960340814837,-0.041541500669443315,1.0
14367270,-1.1209906332034847,-0.24225960340814837,0.2466981476664405,1.0
14428954,0.5483571114349738,0.5598560347054158,0.5724248860935174,0.0
14458150,1.3222692842367112,-0.24225960340814837,-0.6152072225321236,1.0
14472401,-0.46860185943673077,1.36197167281898,4.078168284676314,0.8112781244591328
14479168,-0.8267760881714192,-0.24225960340814837,-0.4847670924826358,1.0
14632090,-0.9802793290577142,0.5598560347054158,2.7323455591912307,0.9182958340544894
14693393,-0.7884002779498455,-0.24225960340814837,-0.9738971496457421,0.0
14705462,-1.2936817792005666,-0.24225960340814837,0.2764158019259026,0.0
14839726,0.465209522621564,-0.24225960340814837,-0.9989391329050415,1.0
14940427,-0.9610914239469274,0.5598560347054158,-0.9681357423084629,0.9182958340544894
14944819,0.7082563206915311,-0.24225960340814837,-0.3739986369282154,1.0
14974554,1.3478531577177604,-0.24225960340814837,0.456957410370394,1.0
14991661,-0.6285010686932881,-0.24225960340814837,0.25158396118346454,0.0
15043066,2.371208096959727,-1.0443752415217125,-0.25682667190166175,0.0
15066187,-0.8971317402443044,0.5598560347054158,0.6697792443216279,1.584962500721156
15144290,-0.9035277086145667,0.5598560347054158,0.7462185848299087,0.9182958340544894
15345667,0.3948538705486788,-1.0443752415217125,-1.0074440675457872,0.0
15391556,2.0258258049655633,-1.0443752415217125,-1.1801345180686567,0.0
15417130,0.3948538705486788,-1.0443752415217125,-1.2167518516317302,0.0
15484407,-1.2297220954979438,0.5598560347054158,-0.19639318642764658,1.584962500721156
15487049,-0.5709373533609274,-0.24225960340814837,0.6897719698841219,1.0
15529446,1.648463671120088,-0.24225960340814837,0.34472379449007984,1.0
15534747,1.335061220977236,-0.24225960340814837,0.8354532696981857,1.0
15568831,1.4693765567527441,-0.24225960340814837,0.13925694862898966,1.0
15599514,1.8595306273387437,-1.0443752415217125,-0.560272466249311,0.0
15631726,-1.0122591709090256,0.5598560347054158,0.45633865740408036,0.9182958340544894
15661674,2.2241008244436946,-0.24225960340814837,1.1068231437638185,0.0
15661901,-1.2297220954979438,-0.24225960340814837,0.4489194591004511,1.0
15733078,-1.0314470760198127,-1.0443752415217125,-0.9325574467454257,0.0
15796277,1.6292757660093014,-1.0443752415217125,-0.7685587242116229,0.0
15808945,-1.2489100006087306,1.36197167281898,1.0242721583901566,0.8112781244591328
15830066,-0.8523599616524684,1.36197167281898,1.100717336190572,1.5
15897933,0.07505545203556414,-1.0443752415217125,-0.8241647690899645,0.0
15931134,0.7018603523212689,-0.24225960340814837,-0.6086227570038044,1.0
16082651,-0.5709373533609274,-0.24225960340814837,-0.40582355364842526,1.0
